22	17740177	17743802	-
22	17744014	17750104	-
22	17744014	17774380	-
22	17744014	17774692	-
22	17750175	17773609	-
22	17750175	17774380	-
22	17750175	17774639	-
22	17790917	17790997	-
22	17791072	17791201	-
22	17791302	17793728	-
22	17791302	17803810	-
22	17791302	17808843	-
22	17793795	17808843	-
22	17803862	17808843	-
22	17808938	17810702	-
22	17810814	17812506	-
22	17810814	17816689	-
22	17812558	17816689	-
22	17816785	17817310	-
22	17819130	17821426	-
22	17821510	17822029	-
22	17822171	17822946	-
22	17823061	17826453	-
22	17823061	17827643	-
22	17823061	17831853	-
22	17826517	17831853	-
22	17827782	17831853	-
22	17832108	17841821	-
22	17834550	17841821	-
22	17842018	17864898	-
22	17864987	17865923	-
22	17866013	17871836	-
22	17872024	17872746	-
22	17872024	17875210	-
22	17872024	17876407	-
22	17872024	17884274	-
22	17872024	17885877	-
22	17872855	17875446	-
22	17875327	17876407	-
22	17875555	17879345	-
22	17879403	17881204	-
22	17881304	17885877	-
22	17884359	17885877	-
22	17886052	17887169	-
22	17887233	17887322	-
22	17887436	17889033	-
22	17889231	17891484	-
22	17891633	17893807	-
22	17893905	17895283	-
22	17895411	17896245	-
22	17896362	17896723	-
22	17896982	17899447	-
22	17896982	17900841	-
22	17899549	17900841	-
22	17900998	17901877	-
22	17901980	17902630	-
22	17902748	17904631	-
22	17904840	17906548	-
22	17906887	18001088	-
22	17906887	18001392	-
22	17906887	18024280	-
22	17983288	17983341	-
22	18006616	18007161	-
22	18019412	18019735	+
22	18019802	18020113	+
22	18029555	18035759	+
22	18077063	18077528	-
22	18078048	18078295	+
22	18078607	18079873	+
22	18080015	18083436	+
22	18080015	18121478	+
22	18083733	18085111	+
22	18083733	18087971	+
22	18085259	18087971	+
22	18102795	18103456	-
22	18110577	18121478	+
22	18110840	18121478	+
22	18110869	18121478	+
22	18121702	18124155	+
22	18124305	18126353	+
22	18127035	18130842	+
22	18131007	18145655	+
22	18150223	18157557	+
22	18157821	18160171	+
22	18160269	18161789	+
22	18161936	18167254	+
22	18167335	18167889	+
22	18168037	18169843	+
22	18169940	18170752	+
22	18170921	18173149	+
22	18173282	18173792	+
22	18173843	18176771	+
22	18178466	18183109	-
22	18184067	18188622	-
22	18188657	18189121	-
22	18189184	18191182	-
22	18191249	18196156	-
22	18196244	18199189	-
22	18199215	18199682	-
22	18199742	18205774	-
22	18340317	18340839	+
22	18340977	18344491	+
22	18344680	18344911	+
22	18345039	18345140	+
22	18345254	18345334	+
22	18345449	18345752	+
22	18362258	18366900	-
22	18367056	18367517	-
22	18367559	18367784	-
22	18367858	18368390	-
22	18367858	18372922	-
22	18370714	18372922	-
22	18372957	18373421	-
22	18373484	18375483	-
22	18374222	18375430	+
22	18375550	18380455	-
22	18380543	18383486	-
22	18383512	18383979	-
22	18384039	18386385	-
22	18384039	18389908	-
22	18389968	18390818	-
22	18487205	18489204	+
22	18487258	18488466	-
22	18488584	18491142	-
22	18489267	18489731	+
22	18489766	18494559	+
22	18495517	18500155	+
22	18501850	18511885	-
22	18516648	18516951	-
22	18517066	18517146	-
22	18517260	18517361	-
22	18517490	18517721	-
22	18517932	18518062	-
22	18528277	18528558	+
22	18528683	18528816	+
22	18528868	18529018	+
22	18529094	18529440	+
22	18529498	18529605	+
22	18529690	18529791	+
22	18529725	18529935	+
22	18529857	18529935	+
22	18530009	18530155	+
22	18530197	18530254	+
22	18534054	18535244	-
22	18535329	18535858	-
22	18535949	18536649	-
22	18536809	18537294	-
22	18537413	18538432	-
22	18538559	18538639	-
22	18538745	18539227	-
22	18539338	18540401	-
22	18540473	18540572	-
22	18540646	18543666	-
22	18543738	18544651	-
22	18544782	18547245	-
22	18547374	18548010	-
22	18547422	18548010	-
22	18548119	18548317	-
22	18548470	18548669	-
22	18548828	18552472	-
22	18552574	18574574	-
22	18552574	18577772	-
22	18623512	18623975	-
22	18624140	18624627	-
22	18624773	18625013	-
22	18636806	18636911	-
22	18636981	18637323	-
22	18637389	18637491	-
22	18637663	18638237	-
22	18734055	18736031	+
22	18736091	18736558	+
22	18736584	18739529	+
22	18739617	18744509	+
22	18744576	18746573	+
22	18746636	18747100	+
22	18747135	18751868	+
22	18752826	18757466	+
22	18773969	18774272	-
22	18774387	18774467	-
22	18774581	18774682	-
22	18774759	18775041	-
22	18774810	18775041	-
22	18775233	18778729	-
22	18775252	18778729	-
22	18778867	18779389	-
22	18779540	18781588	-
22	18781747	18782138	-
22	18782332	18787530	-
22	18782332	18791058	-
22	18787618	18787744	-
22	18787881	18791058	-
22	18791227	18791772	-
22	18791850	18791967	-
22	18792055	18792261	-
22	18792334	18794412	-
22	18794792	18805428	-
22	18794792	18824927	-
22	18794792	18843292	-
22	18848327	18851636	+
22	18851844	18852218	+
22	18851844	18853649	+
22	18852595	18853649	+
22	18852943	18853649	+
22	18853756	18854747	+
22	18853756	18855789	+
22	18855784	18856259	-
22	18855919	18856574	+
22	18856366	18857310	-
22	18857446	18858500	-
22	18857490	18858381	+
22	18873666	18875878	-
22	18875913	18876377	-
22	18876440	18878438	-
22	18878505	18883412	-
22	18883500	18886445	-
22	18886471	18886938	-
22	18886998	18894328	-
22	18906115	18906564	+
22	18906468	18906564	+
22	18906485	18906564	+
22	18906726	18909979	+
22	18906726	18910171	+
22	18907087	18910171	+
22	18907087	18910178	+
22	18908694	18910171	+
22	18910099	18910171	+
22	18910273	18910887	+
22	18911029	18911539	+
22	18913363	18913437	-
22	18913527	18916889	-
22	18916989	18918315	-
22	18918492	18919450	-
22	18919598	18919705	-
22	18919632	18919705	-
22	18919799	18921341	-
22	18921424	18922324	-
22	18922405	18922816	-
22	18922934	18923114	-
22	18922934	18925050	-
22	18923180	18925050	-
22	18925201	18925687	-
22	18925723	18930989	-
22	18925723	18936014	-
22	18931117	18934761	-
22	18931182	18936169	-
22	18931199	18936014	-
22	18931199	18936389	-
22	18936328	18936389	-
22	18945170	18946790	+
22	18970659	18985835	+
22	18970659	18987756	+
22	18980781	18981235	-
22	18986020	18987756	+
22	18987901	18988090	+
22	18987901	18990719	+
22	18988196	18989416	+
22	18989466	18989579	+
22	18990925	18991816	+
22	18992018	18994373	+
22	18992018	19014352	+
22	18998530	19002866	+
22	19002926	19005832	+
22	19005943	19014352	+
22	19014507	19014597	+
22	19014507	19030781	+
22	19031684	19031996	-
22	19032084	19032198	-
22	19032357	19032465	-
22	19032533	19032833	-
22	19032941	19033043	-
22	19033214	19033791	-
22	19033952	19034528	-
22	19039122	19041057	-
22	19041295	19041806	-
22	19041960	19048439	-
22	19048644	19056985	-
22	19056024	19056332	+
22	19057163	19060565	-
22	19057163	19063201	-
22	19060956	19063201	-
22	19063279	19064847	-
22	19065059	19065184	-
22	19065059	19065755	-
22	19065059	19068099	-
22	19065068	19068099	-
22	19065190	19068095	-
22	19068226	19089367	-
22	19068226	19122127	-
22	19089491	19122127	-
22	19121953	19124345	+
22	19125293	19125668	-
22	19125842	19128092	-
22	19134476	19135059	-
22	19135176	19137322	-
22	19137433	19138214	-
22	19137433	19138302	-
22	19138318	19139158	-
22	19138480	19139158	-
22	19139293	19139611	-
22	19139730	19139854	-
22	19140025	19142537	-
22	19142634	19142725	-
22	19142895	19144056	-
22	19142895	19144123	-
22	19142895	19144505	-
22	19149096	19149662	-
22	19149917	19150024	-
22	19176245	19176420	-
22	19176495	19176577	-
22	19176694	19176845	-
22	19176951	19177119	-
22	19177205	19177726	-
22	19177866	19177941	-
22	19178042	19178132	-
22	19178241	19178386	-
22	19178241	19178579	-
22	19179970	19180198	-
22	19180239	19180730	-
22	19180807	19183389	-
22	19183612	19184395	-
22	19183612	19187557	-
22	19183612	19187980	-
22	19183612	19191303	-
22	19184537	19187557	-
22	19187729	19187980	-
22	19188092	19191303	-
22	19191436	19196265	-
22	19196416	19196488	-
22	19196657	19199733	-
22	19199842	19201328	-
22	19199842	19201390	-
22	19201494	19207517	-
22	19201494	19208153	-
22	19201494	19208921	-
22	19208312	19208921	-
22	19209115	19210325	-
22	19210510	19216110	-
22	19216257	19219884	-
22	19220008	19221376	-
22	19221612	19221950	-
22	19222094	19222683	-
22	19222810	19223890	-
22	19224055	19225452	-
22	19224055	19226218	-
22	19225634	19226218	-
22	19226384	19229837	-
22	19229976	19232475	-
22	19232599	19233165	-
22	19233319	19233421	-
22	19233623	19234508	-
22	19234707	19235695	-
22	19235870	19239274	-
22	19239389	19242774	-
22	19242937	19253958	-
22	19254228	19257804	-
22	19254228	19275622	-
22	19257868	19275622	-
22	19275831	19291599	-
22	19331557	19351357	-
22	19351447	19353355	-
22	19353520	19353995	-
22	19354119	19355759	-
22	19354119	19356229	-
22	19355866	19356229	-
22	19356289	19356889	-
22	19356289	19375630	-
22	19357052	19359335	-
22	19359485	19361236	-
22	19361342	19361726	-
22	19361932	19375630	-
22	19375793	19377868	-
22	19378067	19383619	-
22	19383706	19385520	-
22	19385737	19387710	-
22	19387817	19388483	-
22	19388555	19392100	-
22	19392215	19394341	-
22	19394510	19396786	-
22	19396948	19397991	-
22	19398088	19405785	-
22	19405881	19407183	-
22	19407275	19408482	-
22	19408594	19410715	-
22	19410779	19430090	-
22	19410779	19431439	-
22	19410779	19447377	-
22	19432608	19433264	+
22	19432860	19433264	+
22	19433349	19434735	+
22	19434895	19435637	+
22	19441695	19447377	-
22	19444391	19447377	-
22	19447546	19447664	-
22	19448326	19448441	+
22	19450745	19451877	-
22	19450745	19454748	-
22	19450745	19454801	-
22	19452001	19454801	-
22	19454831	19455679	-
22	19455769	19456586	-
22	19456635	19456852	-
22	19456919	19458070	-
22	19458140	19465201	-
22	19465275	19467872	-
22	19468004	19471686	-
22	19468004	19479082	-
22	19471809	19475067	-
22	19471809	19475469	-
22	19471809	19479082	-
22	19475101	19475469	-
22	19475101	19475495	-
22	19475603	19478762	-
22	19475603	19478824	-
22	19475603	19479082	-
22	19479572	19479825	+
22	19479572	19480157	+
22	19480020	19480157	+
22	19480218	19480952	+
22	19481046	19482689	+
22	19481046	19483861	+
22	19482828	19483861	+
22	19484006	19494326	+
22	19494383	19494473	+
22	19494383	19494506	+
22	19494383	19495980	+
22	19494603	19495980	+
22	19496030	19497385	+
22	19497448	19499100	+
22	19499152	19505361	+
22	19505482	19507385	+
22	19507518	19507765	+
22	19507865	19508529	+
22	19508692	19514748	+
22	19514888	19514964	+
22	19515049	19516526	+
22	19516646	19516816	+
22	19516894	19518843	+
22	19518910	19520480	+
22	19524543	19525154	-
22	19524543	19526516	-
22	19631128	19631719	-
22	19632168	19633447	-
22	19667200	19667445	+
22	19714632	19714780	+
22	19714792	19719601	+
22	19717446	19719601	+
22	19718572	19719601	+
22	19718819	19718941	+
22	19718819	19719601	+
22	19719699	19719805	+
22	19719893	19720114	+
22	19720239	19720319	+
22	19720455	19720548	+
22	19720455	19720641	+
22	19720565	19720566	+
22	19720667	19720767	+
22	19720870	19721639	+
22	19720870	19721821	+
22	19721737	19721821	+
22	19721737	19721832	+
22	19721958	19722236	+
22	19722340	19722427	+
22	19723580	19723853	+
22	19756746	19759557	+
22	19759678	19760904	+
22	19761281	19763240	+
22	19763343	19764154	+
22	19764327	19764957	+
22	19765114	19765757	+
22	19765826	19765901	+
22	19766003	19766388	+
22	19766003	19779219	+
22	19766003	19782912	+
22	19783033	19783313	+
22	19788627	19802102	-
22	19788961	19802000	-
22	19802217	19806658	-
22	19806758	19812284	-
22	19812448	19820597	-
22	19812448	19821227	-
22	19812448	19854442	-
22	19820724	19821227	-
22	19821376	19854442	-
22	19847390	19854442	-
22	19852487	19854442	-
22	19854540	19854659	-
22	19854540	19854681	-
22	19854540	19854819	-
22	19875808	19877039	-
22	19875808	19877108	-
22	19877213	19878089	-
22	19877235	19878089	-
22	19878188	19878365	-
22	19878438	19880178	-
22	19880272	19880621	-
22	19880272	19883324	-
22	19880718	19880855	-
22	19880718	19881035	-
22	19880718	19881080	-
22	19880718	19883324	-
22	19880946	19881035	-
22	19883462	19895406	-
22	19891761	19895406	-
22	19895201	19895406	-
22	19895321	19895406	-
22	19895582	19898038	-
22	19898131	19899048	-
22	19899069	19911376	-
22	19911072	19911376	-
22	19911448	19915213	-
22	19915277	19915764	-
22	19915844	19918142	-
22	19918218	19918859	-
22	19919005	19919542	-
22	19919005	19931029	-
22	19919600	19931029	-
22	19919600	19941700	-
22	19931096	19941700	-
22	19931099	19932356	-
22	19931099	19933433	-
22	19931099	19937982	-
22	19931099	19941700	-
22	19941898	19961198	+
22	19951053	19961198	+
22	19951655	19961198	+
22	19961290	19961696	+
22	19961290	19962232	+
22	19961290	19962526	+
22	19961875	19962526	+
22	19962816	19963565	+
22	19963372	19963565	+
22	19963760	19964109	+
22	19963760	19964167	+
22	19964300	19967163	+
22	19964300	19968535	+
22	19970744	19971215	-
22	19970744	19971885	-
22	19971336	19971885	-
22	19971972	19972357	-
22	19972412	19972736	-
22	19972828	19972924	-
22	19973037	19973118	-
22	19973318	19973642	-
22	19973794	19974111	-
22	19974240	19975685	-
22	19974279	19975685	-
22	19975758	19976705	-
22	19975758	19977414	-
22	19976724	19977414	-
22	19977587	19977957	-
22	19978076	19978896	-
22	19979081	19979742	-
22	19980243	19981210	-
22	19981738	19981932	-
22	19982092	19983672	-
22	19982092	19986650	-
22	19982092	19987072	-
22	19982092	19990584	-
22	19982092	20016588	-
22	19986684	19987072	-
22	19990813	20010454	-
22	20010509	20016588	-
22	20017193	20019180	+
22	20017193	20036759	+
22	20019300	20036759	+
22	20021135	20036759	+
22	20021247	20036759	+
22	20021299	20036759	+
22	20036855	20043354	+
22	20037095	20043354	+
22	20043444	20047969	+
22	20043444	20052464	+
22	20048329	20052464	+
22	20052585	20053359	+
22	20052585	20053436	+
22	20052585	20055942	+
22	20052585	20061529	+
22	20052585	20063337	+
22	20053552	20055942	+
22	20053552	20061529	+
22	20053552	20063337	+
22	20056014	20061173	+
22	20056014	20061529	+
22	20056014	20063337	+
22	20056014	20064541	+
22	20058474	20065145	-
22	20061682	20063337	+
22	20061684	20063337	+
22	20061707	20063337	+
22	20063129	20065145	-
22	20063148	20065145	-
22	20063151	20065145	-
22	20063154	20065145	-
22	20063443	20064541	+
22	20063599	20064541	+
22	20064925	20065495	-
22	20065281	20065878	-
22	20065281	20067013	-
22	20065281	20069042	-
22	20065281	20069970	-
22	20067250	20069042	-
22	20069165	20069970	-
22	20080384	20085686	+
22	20080686	20085686	+
22	20086684	20087161	+
22	20087322	20089668	+
22	20089812	20089975	+
22	20090259	20091434	+
22	20091633	20091868	+
22	20091971	20092808	+
22	20091971	20094712	+
22	20092908	20094712	+
22	20094796	20106176	+
22	20106278	20106591	+
22	20106686	20107270	+
22	20106699	20107270	+
22	20107399	20108889	+
22	20109004	20110024	+
22	20111260	20111788	-
22	20112795	20112910	-
22	20112795	20112955	-
22	20112795	20113431	-
22	20112817	20112910	-
22	20113008	20113117	-
22	20113235	20113431	-
22	20113508	20113685	-
22	20113562	20113685	-
22	20113809	20114573	-
22	20114682	20114760	-
22	20114686	20114760	-
22	20114877	20114964	-
22	20115080	20115265	-
22	20115448	20115671	-
22	20115555	20115671	-
22	20115781	20116037	-
22	20115781	20116057	-
22	20116396	20119012	+
22	20116431	20119012	+
22	20116613	20116882	-
22	20116613	20117028	-
22	20116973	20117096	-
22	20117665	20119012	+
22	20117913	20119012	+
22	20118017	20119012	+
22	20118132	20119012	+
22	20118314	20119012	+
22	20119150	20122263	+
22	20122422	20122579	+
22	20122422	20125307	+
22	20122698	20125307	+
22	20125437	20126302	+
22	20126369	20126951	+
22	20126369	20126954	+
22	20129543	20139193	+
22	20132052	20139193	+
22	20132052	20140616	+
22	20139316	20139477	+
22	20139636	20139719	+
22	20139636	20140616	+
22	20139893	20140114	+
22	20140218	20140616	+
22	20140709	20140870	+
22	20141013	20141216	+
22	20141338	20141420	+
22	20141531	20142755	+
22	20143757	20145228	+
22	20143757	20147020	+
22	20148801	20148874	-
22	20148925	20149186	-
22	20149245	20149411	-
22	20149477	20149580	-
22	20149641	20149723	-
22	20149781	20149954	-
22	20150060	20150142	-
22	20150251	20150467	-
22	20199252	20200054	-
22	20201327	20204332	-
22	20204500	20204652	-
22	20243111	20243405	-
22	20243111	20267608	-
22	20243111	20268070	-
22	20243111	20268998	-
22	20243111	20271589	-
22	20243111	20277740	-
22	20277834	20283042	-
22	20300033	20303268	+
22	20303307	20303720	+
22	20303801	20304835	+
22	20304918	20306464	+
22	20306558	20306678	+
22	20306826	20307785	+
22	20307962	20309289	+
22	20309389	20312888	+
22	20312967	20313042	+
22	20314825	20315335	-
22	20315477	20316118	-
22	20315477	20319638	-
22	20316220	20319638	-
22	20319787	20319878	-
22	20319800	20319878	-
22	20339017	20340996	+
22	20341056	20341523	+
22	20341549	20344493	+
22	20343516	20344232	-
22	20344581	20349485	+
22	20349552	20351554	+
22	20350932	20363624	-
22	20351617	20352081	+
22	20352116	20352510	+
22	20352116	20354339	+
22	20363675	20364185	-
22	20364318	20366566	-
22	20366735	20367547	-
22	20367644	20369428	-
22	20369576	20370119	-
22	20370200	20372535	-
22	20370200	20375489	-
22	20375636	20377154	-
22	20377252	20380775	-
22	20380821	20387425	-
22	20387434	20389605	-
22	20389616	20390496	-
22	20390571	20390738	-
22	20394335	20394562	+
22	20394335	20395332	+
22	20394663	20395332	+
22	20394663	20400631	+
22	20394663	20405376	+
22	20395419	20399594	+
22	20395419	20400631	+
22	20399691	20400631	+
22	20400759	20401276	+
22	20400759	20405376	+
22	20401373	20405376	+
22	20426283	20427397	-
22	20427551	20429224	-
22	20429341	20429535	-
22	20429356	20429535	-
22	20429654	20429729	-
22	20429834	20430428	-
22	20430558	20430689	-
22	20430558	20446442	-
22	20430909	20431017	-
22	20431538	20431744	-
22	20431847	20431929	-
22	20431989	20437581	-
22	20442439	20446442	-
22	20446677	20457807	-
22	20456468	20457807	-
22	20458001	20464857	-
22	20458001	20465333	-
22	20465577	20471349	-
22	20465624	20471349	-
22	20465624	20488984	-
22	20471516	20488984	-
22	20471516	20495759	-
22	20484107	20488984	-
22	20489036	20491850	-
22	20489213	20495759	-
22	20489245	20489767	-
22	20489245	20493147	-
22	20489245	20495759	-
22	20489853	20491133	-
22	20491232	20495759	-
22	20493218	20495759	-
22	20496037	20500740	+
22	20500837	20537116	+
22	20507736	20537116	+
22	20507747	20518877	+
22	20507747	20537116	+
22	20508445	20518877	+
22	20508445	20537116	+
22	20518996	20537116	+
22	20522208	20522730	-
22	20523027	20523652	-
22	20523856	20537116	+
22	20524367	20537116	+
22	20537205	20551435	+
22	20537205	20554935	+
22	20537216	20551435	+
22	20551167	20551435	+
22	20551348	20551435	+
22	20551488	20552538	+
22	20551488	20553144	+
22	20552710	20553144	+
22	20553175	20554935	+
22	20553175	20564449	+
22	20554996	20555076	+
22	20555149	20564449	+
22	20564689	20566466	+
22	20566818	20568520	+
22	20568632	20575112	+
22	20568632	20582610	+
22	20568632	20582839	+
22	20575233	20582610	+
22	20582748	20582839	+
22	20582968	20583112	+
22	20583248	20583329	+
22	20583394	20584358	+
22	20584426	20584854	+
22	20584426	20585100	+
22	20585016	20585100	+
22	20585268	20585727	+
22	20585827	20586567	+
22	20587747	20587828	-
22	20588011	20588806	-
22	20589027	20589830	-
22	20590010	20590878	-
22	20590907	20591955	-
22	20602873	20603030	-
22	20603160	20603927	-
22	20604064	20604315	-
22	20604549	20604896	-
22	20605101	20606177	-
22	20606277	20606732	-
22	20606823	20607410	-
22	20607557	20610628	-
22	20610716	20613662	-
22	20613736	20616309	-
22	20616443	20621262	-
22	20616443	20621541	-
22	20621418	20621541	-
22	20621595	20621698	-
22	20621802	20621926	-
22	20621802	20622484	-
22	20622127	20622708	-
22	20622560	20622708	-
22	20622852	20624098	-
